sample_name,cycle,fluorescence,sample_type,primer_set,temperature,mastermix,well,column,row,normalization,experiment,subtitle,plate,plate_title,sample_ID,short_name,plot_cycle,data_class,sample_ID_ton,sample_name_old,short_name_old,temp_num,plate_well,sample_richness,sample_counts,sample_type_richness,sample_type_counts,contaminants,reads_with_contaminants,input,filtered,percentage.of.input.passed.filter,denoised,non.chimeric,percentage.of.input.non.chimeric,fastq_reads,trimmed_reads,filtered_reads,denoised_reads,chimeric_reads,contaminant_table_reads,contaminant_reads,usable_reads,p_fastq_reads,p_trimmed_reads,p_filtered_reads,p_denoised_reads,p_chimeric_reads,p_contaminant_reads,p_contaminant_table_reads,p_usable_reads
singleton_G4_Feces_FL_350_G12,18,203,NTC,Truncated53,57°C,QB,G12,12,G,fixed cycles,G4,Feces_FL_350,2,plate_2: 18 cycles Feces 350 TF,G4_2_G12,singleton_QB_Truncated53_fixed cycles_NTC_57°C,cycle_18,singleton,S_G4_2_G12,G4_Feces_FL_350_G12,QB_Truncated53_fixed cycles_NTC_57°C,57C,2G12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G4_Feces_FL_350_G12,18,203,NTC,Truncated53,57°C,QB,G12,12,G,fixed cycles,G4,Feces_FL_350,2,plate_2: 18 cycles Feces 350 TF,G4_2_G12,doubleton_QB_Truncated53_fixed cycles_NTC_57°C,cycle_18,doubleton,D_G4_2_G12,G4_Feces_FL_350_G12,QB_Truncated53_fixed cycles_NTC_57°C,57C,2G12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G4_Feces_FL_350_G9,18,217,NTC,Truncated53,42°C,QB,G9,9,G,fixed cycles,G4,Feces_FL_350,2,plate_2: 18 cycles Feces 350 TF,G4_2_G9,singleton_QB_Truncated53_fixed cycles_NTC_42°C,cycle_18,singleton,S_G4_2_G9,G4_Feces_FL_350_G9,QB_Truncated53_fixed cycles_NTC_42°C,42C,2G9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G4_Feces_FL_350_G9,18,217,NTC,Truncated53,42°C,QB,G9,9,G,fixed cycles,G4,Feces_FL_350,2,plate_2: 18 cycles Feces 350 TF,G4_2_G9,doubleton_QB_Truncated53_fixed cycles_NTC_42°C,cycle_18,doubleton,D_G4_2_G9,G4_Feces_FL_350_G9,QB_Truncated53_fixed cycles_NTC_42°C,42C,2G9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G4_Feces_FL_350_H10,18,172,NTC,Truncated53,47°C,QB,H10,10,H,fixed cycles,G4,Feces_FL_350,2,plate_2: 18 cycles Feces 350 TF,G4_2_H10,singleton_QB_Truncated53_fixed cycles_NTC_47°C,cycle_18,singleton,S_G4_2_H10,G4_Feces_FL_350_H10,QB_Truncated53_fixed cycles_NTC_47°C,47C,2H10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G4_Feces_FL_350_H10,18,172,NTC,Truncated53,47°C,QB,H10,10,H,fixed cycles,G4,Feces_FL_350,2,plate_2: 18 cycles Feces 350 TF,G4_2_H10,doubleton_QB_Truncated53_fixed cycles_NTC_47°C,cycle_18,doubleton,D_G4_2_H10,G4_Feces_FL_350_H10,QB_Truncated53_fixed cycles_NTC_47°C,47C,2H10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G4_Feces_FL_350_H11,18,147,NTC,Truncated53,52°C,QB,H11,11,H,fixed cycles,G4,Feces_FL_350,2,plate_2: 18 cycles Feces 350 TF,G4_2_H11,singleton_QB_Truncated53_fixed cycles_NTC_52°C,cycle_18,singleton,S_G4_2_H11,G4_Feces_FL_350_H11,QB_Truncated53_fixed cycles_NTC_52°C,52C,2H11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G4_Feces_FL_350_H11,18,147,NTC,Truncated53,52°C,QB,H11,11,H,fixed cycles,G4,Feces_FL_350,2,plate_2: 18 cycles Feces 350 TF,G4_2_H11,doubleton_QB_Truncated53_fixed cycles_NTC_52°C,cycle_18,doubleton,D_G4_2_H11,G4_Feces_FL_350_H11,QB_Truncated53_fixed cycles_NTC_52°C,52C,2H11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G4_Feces_FL_350_H12,18,162,NTC,Truncated53,57°C,QB,H12,12,H,fixed cycles,G4,Feces_FL_350,2,plate_2: 18 cycles Feces 350 TF,G4_2_H12,singleton_QB_Truncated53_fixed cycles_NTC_57°C,cycle_18,singleton,S_G4_2_H12,G4_Feces_FL_350_H12,QB_Truncated53_fixed cycles_NTC_57°C,57C,2H12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G4_Feces_FL_350_H12,18,162,NTC,Truncated53,57°C,QB,H12,12,H,fixed cycles,G4,Feces_FL_350,2,plate_2: 18 cycles Feces 350 TF,G4_2_H12,doubleton_QB_Truncated53_fixed cycles_NTC_57°C,cycle_18,doubleton,D_G4_2_H12,G4_Feces_FL_350_H12,QB_Truncated53_fixed cycles_NTC_57°C,57C,2H12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G4_Feces_FL_350_H9,18,187,NTC,Truncated53,42°C,QB,H9,9,H,fixed cycles,G4,Feces_FL_350,2,plate_2: 18 cycles Feces 350 TF,G4_2_H9,singleton_QB_Truncated53_fixed cycles_NTC_42°C,cycle_18,singleton,S_G4_2_H9,G4_Feces_FL_350_H9,QB_Truncated53_fixed cycles_NTC_42°C,42C,2H9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G4_Feces_FL_350_H9,18,187,NTC,Truncated53,42°C,QB,H9,9,H,fixed cycles,G4,Feces_FL_350,2,plate_2: 18 cycles Feces 350 TF,G4_2_H9,doubleton_QB_Truncated53_fixed cycles_NTC_42°C,cycle_18,doubleton,D_G4_2_H9,G4_Feces_FL_350_H9,QB_Truncated53_fixed cycles_NTC_42°C,42C,2H9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_A10,24,3888,Skin,Truncated53,47°C,QB,A10,10,A,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_A10,singleton_QB_Truncated53_fixed cycles_Skin_47°C,cycle_24,singleton,S_G6_3_A10,G6_Skin_Fixed_24_A10,QB_Truncated53_fixed cycles_Skin_47°C,47C,3A10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_A10,24,3888,Skin,Truncated53,47°C,QB,A10,10,A,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_A10,doubleton_QB_Truncated53_fixed cycles_Skin_47°C,cycle_24,doubleton,D_G6_3_A10,G6_Skin_Fixed_24_A10,QB_Truncated53_fixed cycles_Skin_47°C,47C,3A10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_A11,24,4307,Skin,Truncated53,52°C,QB,A11,11,A,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_A11,singleton_QB_Truncated53_fixed cycles_Skin_52°C,cycle_24,singleton,S_G6_3_A11,G6_Skin_Fixed_24_A11,QB_Truncated53_fixed cycles_Skin_52°C,52C,3A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_A11,24,4307,Skin,Truncated53,52°C,QB,A11,11,A,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_A11,doubleton_QB_Truncated53_fixed cycles_Skin_52°C,cycle_24,doubleton,D_G6_3_A11,G6_Skin_Fixed_24_A11,QB_Truncated53_fixed cycles_Skin_52°C,52C,3A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_A12,24,641,Skin,Truncated53,57°C,QB,A12,12,A,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_A12,singleton_QB_Truncated53_fixed cycles_Skin_57°C,cycle_24,singleton,S_G6_3_A12,G6_Skin_Fixed_24_A12,QB_Truncated53_fixed cycles_Skin_57°C,57C,3A12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_A12,24,641,Skin,Truncated53,57°C,QB,A12,12,A,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_A12,doubleton_QB_Truncated53_fixed cycles_Skin_57°C,cycle_24,doubleton,D_G6_3_A12,G6_Skin_Fixed_24_A12,QB_Truncated53_fixed cycles_Skin_57°C,57C,3A12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_A9,24,3172,Skin,Truncated53,42°C,QB,A9,9,A,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_A9,singleton_QB_Truncated53_fixed cycles_Skin_42°C,cycle_24,singleton,S_G6_3_A9,G6_Skin_Fixed_24_A9,QB_Truncated53_fixed cycles_Skin_42°C,42C,3A9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_A9,24,3172,Skin,Truncated53,42°C,QB,A9,9,A,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_A9,doubleton_QB_Truncated53_fixed cycles_Skin_42°C,cycle_24,doubleton,D_G6_3_A9,G6_Skin_Fixed_24_A9,QB_Truncated53_fixed cycles_Skin_42°C,42C,3A9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_B10,24,8740,Skin,Truncated53,47°C,QB,B10,10,B,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_B10,singleton_QB_Truncated53_fixed cycles_Skin_47°C,cycle_24,singleton,S_G6_3_B10,G6_Skin_Fixed_24_B10,QB_Truncated53_fixed cycles_Skin_47°C,47C,3B10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_B10,24,8740,Skin,Truncated53,47°C,QB,B10,10,B,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_B10,doubleton_QB_Truncated53_fixed cycles_Skin_47°C,cycle_24,doubleton,D_G6_3_B10,G6_Skin_Fixed_24_B10,QB_Truncated53_fixed cycles_Skin_47°C,47C,3B10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_B11,24,4028,Skin,Truncated53,52°C,QB,B11,11,B,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_B11,singleton_QB_Truncated53_fixed cycles_Skin_52°C,cycle_24,singleton,S_G6_3_B11,G6_Skin_Fixed_24_B11,QB_Truncated53_fixed cycles_Skin_52°C,52C,3B11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_B11,24,4028,Skin,Truncated53,52°C,QB,B11,11,B,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_B11,doubleton_QB_Truncated53_fixed cycles_Skin_52°C,cycle_24,doubleton,D_G6_3_B11,G6_Skin_Fixed_24_B11,QB_Truncated53_fixed cycles_Skin_52°C,52C,3B11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_B12,24,3945,Skin,Truncated53,57°C,QB,B12,12,B,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_B12,singleton_QB_Truncated53_fixed cycles_Skin_57°C,cycle_24,singleton,S_G6_3_B12,G6_Skin_Fixed_24_B12,QB_Truncated53_fixed cycles_Skin_57°C,57C,3B12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_B12,24,3945,Skin,Truncated53,57°C,QB,B12,12,B,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_B12,doubleton_QB_Truncated53_fixed cycles_Skin_57°C,cycle_24,doubleton,D_G6_3_B12,G6_Skin_Fixed_24_B12,QB_Truncated53_fixed cycles_Skin_57°C,57C,3B12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_B9,24,4000,Skin,Truncated53,42°C,QB,B9,9,B,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_B9,singleton_QB_Truncated53_fixed cycles_Skin_42°C,cycle_24,singleton,S_G6_3_B9,G6_Skin_Fixed_24_B9,QB_Truncated53_fixed cycles_Skin_42°C,42C,3B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_B9,24,4000,Skin,Truncated53,42°C,QB,B9,9,B,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_B9,doubleton_QB_Truncated53_fixed cycles_Skin_42°C,cycle_24,doubleton,D_G6_3_B9,G6_Skin_Fixed_24_B9,QB_Truncated53_fixed cycles_Skin_42°C,42C,3B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_C10,24,4094,Skin,Truncated53,47°C,QB,C10,10,C,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_C10,singleton_QB_Truncated53_fixed cycles_Skin_47°C,cycle_24,singleton,S_G6_3_C10,G6_Skin_Fixed_24_C10,QB_Truncated53_fixed cycles_Skin_47°C,47C,3C10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_C10,24,4094,Skin,Truncated53,47°C,QB,C10,10,C,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_C10,doubleton_QB_Truncated53_fixed cycles_Skin_47°C,cycle_24,doubleton,D_G6_3_C10,G6_Skin_Fixed_24_C10,QB_Truncated53_fixed cycles_Skin_47°C,47C,3C10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_C11,24,3954,Skin,Truncated53,52°C,QB,C11,11,C,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_C11,singleton_QB_Truncated53_fixed cycles_Skin_52°C,cycle_24,singleton,S_G6_3_C11,G6_Skin_Fixed_24_C11,QB_Truncated53_fixed cycles_Skin_52°C,52C,3C11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_C11,24,3954,Skin,Truncated53,52°C,QB,C11,11,C,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_C11,doubleton_QB_Truncated53_fixed cycles_Skin_52°C,cycle_24,doubleton,D_G6_3_C11,G6_Skin_Fixed_24_C11,QB_Truncated53_fixed cycles_Skin_52°C,52C,3C11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_C12,24,3822,Skin,Truncated53,57°C,QB,C12,12,C,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_C12,singleton_QB_Truncated53_fixed cycles_Skin_57°C,cycle_24,singleton,S_G6_3_C12,G6_Skin_Fixed_24_C12,QB_Truncated53_fixed cycles_Skin_57°C,57C,3C12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_C12,24,3822,Skin,Truncated53,57°C,QB,C12,12,C,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_C12,doubleton_QB_Truncated53_fixed cycles_Skin_57°C,cycle_24,doubleton,D_G6_3_C12,G6_Skin_Fixed_24_C12,QB_Truncated53_fixed cycles_Skin_57°C,57C,3C12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_C9,24,4133,Skin,Truncated53,42°C,QB,C9,9,C,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_C9,singleton_QB_Truncated53_fixed cycles_Skin_42°C,cycle_24,singleton,S_G6_3_C9,G6_Skin_Fixed_24_C9,QB_Truncated53_fixed cycles_Skin_42°C,42C,3C9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_C9,24,4133,Skin,Truncated53,42°C,QB,C9,9,C,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_C9,doubleton_QB_Truncated53_fixed cycles_Skin_42°C,cycle_24,doubleton,D_G6_3_C9,G6_Skin_Fixed_24_C9,QB_Truncated53_fixed cycles_Skin_42°C,42C,3C9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_D10,24,3660,Skin,Truncated53,47°C,QB,D10,10,D,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_D10,singleton_QB_Truncated53_fixed cycles_Skin_47°C,cycle_24,singleton,S_G6_3_D10,G6_Skin_Fixed_24_D10,QB_Truncated53_fixed cycles_Skin_47°C,47C,3D10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_D10,24,3660,Skin,Truncated53,47°C,QB,D10,10,D,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_D10,doubleton_QB_Truncated53_fixed cycles_Skin_47°C,cycle_24,doubleton,D_G6_3_D10,G6_Skin_Fixed_24_D10,QB_Truncated53_fixed cycles_Skin_47°C,47C,3D10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_D11,24,3271,Skin,Truncated53,52°C,QB,D11,11,D,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_D11,singleton_QB_Truncated53_fixed cycles_Skin_52°C,cycle_24,singleton,S_G6_3_D11,G6_Skin_Fixed_24_D11,QB_Truncated53_fixed cycles_Skin_52°C,52C,3D11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_D11,24,3271,Skin,Truncated53,52°C,QB,D11,11,D,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_D11,doubleton_QB_Truncated53_fixed cycles_Skin_52°C,cycle_24,doubleton,D_G6_3_D11,G6_Skin_Fixed_24_D11,QB_Truncated53_fixed cycles_Skin_52°C,52C,3D11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_D12,24,3270,Skin,Truncated53,57°C,QB,D12,12,D,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_D12,singleton_QB_Truncated53_fixed cycles_Skin_57°C,cycle_24,singleton,S_G6_3_D12,G6_Skin_Fixed_24_D12,QB_Truncated53_fixed cycles_Skin_57°C,57C,3D12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_D12,24,3270,Skin,Truncated53,57°C,QB,D12,12,D,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_D12,doubleton_QB_Truncated53_fixed cycles_Skin_57°C,cycle_24,doubleton,D_G6_3_D12,G6_Skin_Fixed_24_D12,QB_Truncated53_fixed cycles_Skin_57°C,57C,3D12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_D9,24,4071,Skin,Truncated53,42°C,QB,D9,9,D,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_D9,singleton_QB_Truncated53_fixed cycles_Skin_42°C,cycle_24,singleton,S_G6_3_D9,G6_Skin_Fixed_24_D9,QB_Truncated53_fixed cycles_Skin_42°C,42C,3D9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_D9,24,4071,Skin,Truncated53,42°C,QB,D9,9,D,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_D9,doubleton_QB_Truncated53_fixed cycles_Skin_42°C,cycle_24,doubleton,D_G6_3_D9,G6_Skin_Fixed_24_D9,QB_Truncated53_fixed cycles_Skin_42°C,42C,3D9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_E10,24,216,NTC,Truncated53,47°C,QB,E10,10,E,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_E10,singleton_QB_Truncated53_fixed cycles_NTC_47°C,cycle_24,singleton,S_G6_3_E10,G6_Skin_Fixed_24_E10,QB_Truncated53_fixed cycles_NTC_47°C,47C,3E10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_E10,24,216,NTC,Truncated53,47°C,QB,E10,10,E,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_E10,doubleton_QB_Truncated53_fixed cycles_NTC_47°C,cycle_24,doubleton,D_G6_3_E10,G6_Skin_Fixed_24_E10,QB_Truncated53_fixed cycles_NTC_47°C,47C,3E10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_E11,24,194,NTC,Truncated53,52°C,QB,E11,11,E,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_E11,singleton_QB_Truncated53_fixed cycles_NTC_52°C,cycle_24,singleton,S_G6_3_E11,G6_Skin_Fixed_24_E11,QB_Truncated53_fixed cycles_NTC_52°C,52C,3E11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G6_Skin_Fixed_24_E11,24,194,NTC,Truncated53,52°C,QB,E11,11,E,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_E11,doubleton_QB_Truncated53_fixed cycles_NTC_52°C,cycle_24,doubleton,D_G6_3_E11,G6_Skin_Fixed_24_E11,QB_Truncated53_fixed cycles_NTC_52°C,52C,3E11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G6_Skin_Fixed_24_E12,24,180,NTC,Truncated53,57°C,QB,E12,12,E,fixed cycles,G6,Skin_Fixed_24,3,plate_3: 24 cycles Skin,G6_3_E12,singleton_QB_Truncated53_fixed cycles_NTC_57°C,cycle_24,singleton,S_G6_3_E12,G6_Skin_Fixed_24_E12,QB_Truncated53_fixed cycles_NTC_57°C,57C,3E12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
